#pressure (bar)	 temperature (K)
6.757563e+00	1.997996e+03
7.069235e+00	2.002004e+03
7.393860e+00	2.006012e+03
7.731922e+00	2.010020e+03
8.083907e+00	2.014028e+03
8.450323e+00	2.018036e+03
8.831697e+00	2.022044e+03
9.228564e+00	2.026052e+03
9.641543e+00	2.030060e+03
1.007115e+01	2.034068e+03
1.051797e+01	2.038076e+03
1.098265e+01	2.042084e+03
1.146574e+01	2.046092e+03
1.196798e+01	2.050100e+03
1.248993e+01	2.054108e+03
1.303238e+01	2.058116e+03
1.359600e+01	2.062124e+03
1.418141e+01	2.066132e+03
1.478955e+01	2.070140e+03
1.542097e+01	2.074148e+03
1.607671e+01	2.078156e+03
1.675733e+01	2.082164e+03
1.746392e+01	2.086172e+03
1.819725e+01	2.090180e+03
1.895797e+01	2.094188e+03
1.974742e+01	2.098196e+03
2.056607e+01	2.102204e+03
2.141538e+01	2.106212e+03
2.229583e+01	2.110220e+03
2.320895e+01	2.114228e+03
2.415550e+01	2.118236e+03
2.513639e+01	2.122244e+03
2.615321e+01	2.126253e+03
2.720641e+01	2.130261e+03
2.829797e+01	2.134269e+03
2.942825e+01	2.138277e+03
3.059930e+01	2.142285e+03
3.181182e+01	2.146293e+03
3.306713e+01	2.150301e+03
3.436705e+01	2.154309e+03
3.571196e+01	2.158317e+03
3.710452e+01	2.162325e+03
3.854487e+01	2.166333e+03
4.003576e+01	2.170341e+03
4.157776e+01	2.174349e+03
4.317267e+01	2.178357e+03
4.482265e+01	2.182365e+03
4.652933e+01	2.186373e+03
4.829342e+01	2.190381e+03
5.011602e+01	2.194389e+03
5.200091e+01	2.198397e+03
5.394832e+01	2.202405e+03
5.596076e+01	2.206413e+03
5.804041e+01	2.210421e+03
6.018783e+01	2.214429e+03
6.240727e+01	2.218437e+03
6.469786e+01	2.222445e+03
6.706476e+01	2.226453e+03
6.950761e+01	2.230461e+03
7.202990e+01	2.234469e+03
7.463378e+01	2.238477e+03
7.732022e+01	2.242485e+03
8.009431e+01	2.246493e+03
8.295429e+01	2.250501e+03
8.590727e+01	2.254509e+03
8.895187e+01	2.258517e+03
9.209297e+01	2.262525e+03
9.533250e+01	2.266533e+03
9.867197e+01	2.270541e+03
1.021172e+02	2.274549e+03
1.056661e+02	2.278557e+03
1.093274e+02	2.282565e+03
1.130984e+02	2.286573e+03
1.169861e+02	2.290581e+03
1.209918e+02	2.294589e+03
1.251178e+02	2.298597e+03
1.293706e+02	2.302605e+03
1.337478e+02	2.306613e+03
1.382602e+02	2.310621e+03
1.429032e+02	2.314629e+03
1.476864e+02	2.318637e+03
1.526102e+02	2.322645e+03
1.576780e+02	2.326653e+03
1.628972e+02	2.330661e+03
1.682648e+02	2.334669e+03
1.737940e+02	2.338677e+03
1.794778e+02	2.342685e+03
1.853293e+02	2.346693e+03
1.913472e+02	2.350701e+03
1.975369e+02	2.354709e+03
2.039060e+02	2.358717e+03
2.104512e+02	2.362725e+03
2.171882e+02	2.366733e+03
2.241082e+02	2.370741e+03
2.312274e+02	2.374749e+03
2.385423e+02	2.378758e+03
2.460610e+02	2.382766e+03
2.537912e+02	2.386774e+03
2.617296e+02	2.390782e+03
2.698940e+02	2.394790e+03
2.782743e+02	2.398798e+03
2.868902e+02	2.402806e+03
2.957345e+02	2.406814e+03
3.048198e+02	2.410822e+03
3.141530e+02	2.414830e+03
3.237311e+02	2.418838e+03
3.335744e+02	2.422846e+03
3.436711e+02	2.426854e+03
3.540449e+02	2.430862e+03
3.646839e+02	2.434870e+03
3.756068e+02	2.438878e+03
3.868185e+02	2.442886e+03
3.983173e+02	2.446894e+03
4.101253e+02	2.450902e+03
4.222298e+02	2.454910e+03
4.346568e+02	2.458918e+03
4.473938e+02	2.462926e+03
4.604619e+02	2.466934e+03
4.738645e+02	2.470942e+03
4.876027e+02	2.474950e+03
5.016992e+02	2.478958e+03
5.161413e+02	2.482966e+03
5.309569e+02	2.486974e+03
5.461333e+02	2.490982e+03
5.616945e+02	2.494990e+03
5.776408e+02	2.498998e+03
5.939779e+02	2.503006e+03
6.107442e+02	2.507014e+03
6.279254e+02	2.511022e+03
6.455237e+02	2.515030e+03
6.635286e+02	2.519038e+03
6.819782e+02	2.523046e+03
7.008689e+02	2.527054e+03
7.202140e+02	2.531062e+03
7.400319e+02	2.535070e+03
7.603164e+02	2.539078e+03
7.810917e+02	2.543086e+03
8.023537e+02	2.547094e+03
8.241250e+02	2.551102e+03
8.464038e+02	2.555110e+03
8.692064e+02	2.559118e+03
8.925471e+02	2.563126e+03
9.164279e+02	2.567134e+03
9.408662e+02	2.571142e+03
9.658676e+02	2.575150e+03
9.914464e+02	2.579158e+03
